crawling_status,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4980516,33600,42000,8400,20,미학,메탈 로고 머슬 탱크탑 (BLACK),,5.0,5,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4998911,44850,69000,24150,35,위캔더스,OG BASKETBALL JERSEY (IVORY),,5.0,3,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5107103,31900,44000,12100,28,제이엘브,RRAW 로고 슬리브리스,,5.0,7,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4187572,22610,23800,1190,5,바우로 프로덕트,[무료반품] 리브드 패턴 슬리브리스 [아이보리],,4.9,212,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2231713,27200,34000,6800,20,에이치덱스,메인로고 밸런스 나시,,4.9,670,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5068723,21750,29000,7250,25,드로우핏,[DRAW FIT X MANJAE] 리브드 슬리브리스 [BLACK],,4.5,11,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3056092,23310,25900,2590,10,무신사 스탠다드 스포츠,짐 머슬핏 슬리브리스 [3colors],,4.8,222,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2018997,27000,36000,9000,25,에이치덱스,클래식 로고 배색 나시 6 color,,4.9,2천+,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4873658,31500,35000,3500,10,나이키,[무료반품] 프로 드라이 핏 타이트 민소매 피트니스 탑 M - 블랙:화이트 / FB7915-010,,4.9,32,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3974083,9890,39900,30010,75,제임스딘,JD 맨즈 쿨 컨디션 스포츠 런닝 2PACK,,4.8,1천+,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4978386,100000,100000,0,0,살로몬,트레일 그릿 러닝 탱크_LC2799800,,5.0,4,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2034965,18800,35000,16200,46,패블러스아카이브,UNISEX 오버핏 싱글 MAISON프린팅 슬리브리스 탑 블랙(FCB2TS300M),,4.9,836,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4615802,44000,44000,0,0,레씨토,Flutter String Layered Sleeveless_[Black],,4.9,16,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3855092,39000,44000,5000,11,본투윈,B PENDANT RIBBED SLEEVELESS [WHITE],,4.9,93,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5042132,35000,39000,4000,10,언더아머,히트기어 아머 컴프레션 슬리브리스 1361522-400,,4.9,9,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4133402,29200,39000,9800,25,혼다 모터사이클,Original Wing logo Mesh Sleeveless Black,,4.6,34,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4148465,23620,29900,6280,21,바우로 프로덕트,[무료반품] 리브드 로고 슬리브리스 [아이보리],,4.8,1천+,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4969773,54900,61000,6100,10,아캄,AKM CROS2 Sleeveless (Black),,4.9,32,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2598239,26250,35000,8750,25,드리프트아웃,DB-085 플레이어,,4.8,61,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4919829,39900,42000,2100,5,허그본,팀 로고 슬리브리스 2컬러,,4.8,9,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4974604,38400,48000,9600,20,밀로 아카이브,크레이들 데미지 슬리브리스 [워시드 블랙],,5.0,10,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/1951456,12990,18900,5910,31,무신사 스탠다드,릴렉스드 슬리브리스 탑 [그레이],,4.9,236,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2968980,7990,29900,21910,73,비와이씨,B-맨즈 스포츠 머슬 런닝 블랙 1p,,4.7,1천+,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4356881,10900,19800,8900,45,아르메데스,[2PACK] 무지 헬스나시 데일리 머슬핏 짐웨어 AR-115,,4.7,41,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4847159,36600,66500,29900,45,카미드,카미드 머슬핏 심볼 슬리브리스 [블랙],,5.0,20,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3855093,39000,44000,5000,11,본투윈,B PENDANT RIBBED SLEEVELESS [MELANGE GREY],,4.9,67,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4767951,35800,35800,0,0,무신사 스탠다드,에센셜 탱크 탑 2팩,,4.9,42,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3294212,27900,52000,24100,46,레이지비,에어라이트 루즈핏 남녀 나시 (4컬러) M 슬리브리스,,4.9,350,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4190876,34300,49000,14700,30,엘엠씨,AEROCOOL S OG SLEEVELESS 2PACK none,,4.9,243,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5156582,88200,98000,9800,10,스컬프터,Farm Corset Halter Top Beige/Sky Blue,,,,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4893238,35100,39000,3900,10,에이치덱스,실버 메인로고 라운드 슬리브리스 (Black),,4.9,45,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4949278,24590,32000,7410,23,레이지비,머슬 매쉬 저지 오버핏 탱크탑 M (3컬러),,5.0,15,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4655120,21900,21900,0,0,무신사 스탠다드,피그먼트 탱크 탑 [오프 화이트],,4.9,26,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5070830,32250,43000,10750,25,주앙옴므,리파인드 리브드 슬리브리스 (블랙),,3.0,1,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4936663,35200,44000,8800,20,에스파이,[우연 × ESFAI] VTG SLEEVELESS (VINTAGE GREY),,4.8,217,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4077910,34300,49000,14700,30,디앤에스알,메탈 로고 슬리브리스 블랙,,4.9,336,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3391141,47200,59000,11800,20,씨웨어바이더지니어스,시스루 크래프트 니트 슬리브리스 블랙,,4.8,15,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4957168,19200,32000,12800,40,베트랙트,86 로고 민소매_블랙,,5.0,4,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5075230,27200,34000,6800,20,프리덤,머슬 코어 슬리브리스 (블랙),,5.0,6,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4814693,25900,64000,38100,60,제이엘브,심볼자수 골지 나시,,4.9,55,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5073861,25800,37000,11200,30,드릭스,액티브 테크핏 컴프레션 슬리브리스_5color,,4.8,14,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5106104,31200,39000,7800,20,프리덤,골지 탱크탑 (블랙),,,,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5139570,62100,69000,6900,10,엔비에이,[홀리뱅 착용] HWC NYK 사틴 농구저지 슬리브리스(N252TS854P) 블랙,,5.0,1,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4928256,28800,49000,20200,41,나인제트,GT 와이드 오버핏 풋볼 저지 슬리브리스 (화이트) 25SL02,,5.0,4,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3651605,12900,12900,0,0,무신사 스탠다드,[쿨탠다드] 맨즈 메시 브이 넥 슬리브리스 언더셔츠 [라이트 베이지],,4.8,463,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4148441,23620,29900,6280,21,바우로 프로덕트,[무료반품] 리브드 로고 슬리브리스 [블랙],,4.8,2천+,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4995826,23400,39000,15600,40,글랙,GT137 펑크 앙크 워싱 슬리브리스 (CHARCOAL GRAY),,5.0,4,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5156580,69300,77000,7700,10,스컬프터,Cottage Mini Slip Raw,,,,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/1402332,10900,14900,4000,27,브렌슨,레이어드  롱 슬리브리스,,4.7,1천+,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5156581,88200,98000,9800,10,스컬프터,Farm Corset Halter Top Black/Skin,,,,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5011967,38700,43000,4300,10,고요웨어,리젠 드라이 메쉬 싱글렛 (블랙),,4.8,11,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3946288,39000,39000,0,0,아디다스,OTR B TANK IN1499,,4.7,27,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4187567,22610,23800,1190,5,바우로 프로덕트,[무료반품] 리브드 패턴 슬리브리스 [블랙],,4.8,280,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3253641,43200,54000,10800,20,51퍼센트,Basic curve sleeveless - Black,,4.9,138,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5050578,31200,52000,20800,40,레킴,LWE 스터드 나시 화이트 (UNISEX),,5.0,2,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3312412,18800,39000,20200,52,패블러스아카이브,UNISEX 오버핏 싱글 저지 퍼피 서핑 발포 프린트 슬리브리스 화이트(FCD2TS608M),,4.9,100,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5012297,38700,43000,4300,10,고요웨어,디비전 아스킨 슬리브리스 (카키 그레이),,4.8,25,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4834431,32900,34900,2000,6,리액티파이,Reactify Logo Tank Black,,4.9,28,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4928996,27800,36000,8200,23,나인제트,베이직 로고 골지 슬리브리스 (블랙) 25SL05,,5.0,5,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4655250,15090,15900,810,5,무신사 스탠다드,스쿱 넥 슬리브리스 탑 [건메탈],,4.9,22,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3370905,53900,95000,41100,43,제이엘브,[2PACK] 스탠다드 무지 나시,,4.6,224,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4631155,29440,32000,2560,8,디서먼트서울,체스트 메탈로고 슬리브리스 [블랙],,4.9,49,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4969772,54900,61000,6100,10,아캄,AKM CROS2 Sleeveless (White),,4.9,56,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4863651,46000,46000,0,0,레씨토,Destroyed Radiance Sleeveless_[Black],,4.8,33,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4889039,46800,72000,25200,35,위캔더스,58 BASKETBALL JERSEY (BROWN),,4.5,2,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4983390,44000,64000,20000,31,제이엘브,원모어 랩스 나시,,5.0,11,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2976543,15190,16900,1710,10,무신사 스탠다드,[쿨탠다드] 릴렉스드 슬리브리스 탑 [라이트 카키],,4.9,290,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4153135,30750,41000,10250,25,트립르센스,로고 플레이트 베이직 슬리브리스_화이트,,4.8,75,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5006123,39000,39000,0,0,아디다스,오운더런 탱크탑 IV5437,,4.9,11,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5049642,31200,52000,20800,40,레킴,LWE 스터드 나시 블랙 (UNISEX),,4.7,7,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4936306,31200,39000,7800,20,에스파이,[우연 × ESFAI] SLEEVELESS (MELANGE GREY),,4.8,50,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4834437,32900,34900,2000,6,리액티파이,Ordinary Singlet Black,,4.9,39,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2508203,12900,12900,0,0,무신사 스탠다드,[쿨탠다드] 맨즈 메시 브이 넥 슬리브리스 언더셔츠 [화이트],,4.8,1천+,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4076465,9900,19900,10000,50,탑텐,남성) 베이직 탱크_MSE2TL1003,,4.9,124,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4993570,18900,29900,11000,37,시그니처,리브드 슬리브리스 티셔츠[블랙],,5.0,5,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4893225,39600,44000,4400,10,에이치덱스,코어 피그먼트 슬리브리스 (Pigment Deep Red),,5.0,6,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4655043,15090,15900,810,5,무신사 스탠다드,레이어드 스쿱 넥 슬리브리스 탑 [화이트],,4.9,9,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5156583,88200,98000,9800,10,스컬프터,Farm Corset Halter Top Raw/Baby Pink,,,,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4077415,20800,42800,22000,51,미니멀프로젝트,썬셋비치 피그먼트 나시 MSL100 [WHITE],,4.9,91,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2968992,7990,29900,21910,73,비와이씨,B-맨즈 스포츠 머슬 런닝 화이트 1p,,4.7,736,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2122564,21890,29800,7910,27,무신사 스탠다드,레이어드 슬리브리스 탑_일반 기장 2팩,,4.9,7천+,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3859445,10990,15900,4910,31,무신사 스탠다드,스쿱 넥 슬리브리스 탑 [블랙],,4.9,898,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5050163,31200,52000,20800,40,레킴,LWE 스터드 나시 그레이 (UNISEX),,5.0,5,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4834416,32900,34900,2000,6,리액티파이,LSD Trainning Tank Black,,5.0,22,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2341473,15990,16900,910,5,무신사 스탠다드,[쿨탠다드] 릴렉스드 슬리브리스 탑 [화이트],,4.9,2천+,TOP,1011,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4655125,21900,21900,0,0,무신사 스탠다드,피그먼트 탱크 탑 [그레이쉬 베이지],,4.6,10,TOP,1011,M,success
