crawling_status,product_id,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
"{'image_section': 'success', 'detail_section': 'success'}",3532333,https://www.musinsa.com/products/3532333,30800,65000,34200,53,어반에이지,데일리 스탠다드 하프집업 멜란그레이,164,4.8,16,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2914405,https://www.musinsa.com/products/2914405,56000,80000,24000,30,그레이버,[UNISEX-P]플라워도트 자수 하프집업 맨투맨_블랙,600,4.7,25,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4259186,https://www.musinsa.com/products/4259186,59900,89000,29100,33,1993스튜디오,스몰 로고 하프 집업 카라 스웨트 셔츠_버건디,104,5.0,5,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2948570,https://www.musinsa.com/products/2948570,79000,158000,79000,50,다로,Transforming Anorak Shirts in Black,31,5.0,1,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4762445,https://www.musinsa.com/products/4762445,35520,39900,4380,11,엄브로,PTR 필드 트레이닝 EPTS 베스트 블랙(UQ121SSL21),5,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5101735,https://www.musinsa.com/products/5101735,79000,79000,0,0,반스,YE OLDE 반스 베이스볼 저지 셔츠 - 파리지앵 나이트 / VN000KUQJDU1,149,5.0,1,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3039440,https://www.musinsa.com/products/3039440,54600,78000,23400,30,엠엠엘지,[Mmlg] BETWEEN SNAP SWEAT (SQUID BLACK),412,4.9,9,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4715043,https://www.musinsa.com/products/4715043,39900,59900,20000,33,인터크루,블록 하이넥 D네이비 ITZ1TT01ADY,2,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2795208,https://www.musinsa.com/products/2795208,65400,109000,43600,40,프로스펙스,[무료반품] OS HALF ZIP UP CREW NECK SWEAT SHIRT BLACK,29,5.0,6,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4760083,https://www.musinsa.com/products/4760083,34900,103900,69000,66,비버리힐스 폴로클럽,남성 로고 엠보 하프 집업 티셔츠 TS370,4,,,TOP,1008,M,success
