product_id,crawling_status,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
2990325,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2990325,32000,49900,17900,36,1989스탠다드,OUR 1989 맨투맨 (STMSTD-0004),1.3만,4.8,(1천+),TOP,001005,M,success
4768155,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4768155,37900,42200,4300,10,디미트리블랙,VLAD 컷오프 아플리케 맨투맨 티셔츠_네이비,312,4.6,(5),TOP,001005,M,success
3948632,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3948632,33900,69900,36000,52,무센트,[무료반품] 빅 로고 루즈핏 롱슬리브 맨투맨 (3컬러),1.3만,4.7,(560),TOP,001005,M,success
4674924,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4674924,109000,109000,0,0,나이키,[무료반품] 트랙 클럽 드라이 핏 플리스 러닝 크루넥 스웨트셔츠 M - 미디엄 애쉬:서밋 화이트:데저트 모스 / HV4880-299,218,5.0,(11),TOP,001005,M,success
3848300,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3848300,33900,49900,16000,32,제멋,애론 럭비 카라 스웨트셔츠 카키 KJMT2547,1.1천,4.8,(40),TOP,001005,M,success
4650135,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4650135,29800,79000,49200,62,그루브스텝,랩스타미니 오버핏 맨투맨 티셔츠 M0217,1.6천,4.6,(92),TOP,001005,M,success
4272219,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4272219,32800,36500,3700,10,리메인세컨드,[논기모 OR 기모] 오버핏 하프집업 카라넥 스웨트 셔츠 [그레이],5.7천,4.8,(486),TOP,001005,M,success
4772747,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4772747,71200,89000,17800,20,유희,I LOVE OFF SHOULDER SWEATSHIRTS BLACK,1.6천,5.0,(10),TOP,001005,M,success
4860368,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4860368,53100,59000,5900,10,리,스몰 트위치 로고 반팔 맨투맨 오트밀,160,4.8,(10),TOP,001005,M,success
2990264,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2990264,24900,49900,25000,50,1989스탠다드,MAIN LOGO 맨투맨(STMSTD-0017),3.9천,4.8,(245),TOP,001005,M,success
2855228,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2855228,64900,129000,64100,50,슈퍼서브,테니스 하프 집업 조거 세트 -네이비,3.6천,4.9,(393),TOP,001005,M,success
3832090,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3832090,47600,119000,71400,60,엄브로,슈퍼벤틸레이션 피스테 애스폴트 그레이(UP121SWT11),372,4.9,(18),TOP,001005,M,success
4253607,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4253607,259000,259000,0,0,폴로 랄프 로렌,[10% 적립금] 케이블 니트 코튼 폴로 칼라 스웨터-헌터 네이비,517,5.0,(34),TOP,001005,M,success
3540331,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3540331,21900,72000,50100,70,크림소다랩,바스켓볼 아크 빅 로고 맨투맨 라이트그레이,259,4.7,(15),TOP,001005,M,success
4758875,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4758875,35910,51290,15380,30,언탭트 스튜디오,트랙 럭비 카라 오버핏 맨투맨 스웻 티셔츠 3 COLOR,3.3천,4.8,(148),TOP,001005,M,success
3076224,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3076224,44100,49000,4900,10,엑스컨테이너,오버 핏 스트라이프 럭비 스웻 셔츠 (3 COLOR),1.5천,4.7,(21),TOP,001005,M,success
3432577,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3432577,39900,69000,29100,42,슈퍼서브,유토피아 스웨트셔츠 - 버건디,1.3만,4.8,(604),TOP,001005,M,success
