crawling_status,product_id,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
"{'image_section': 'success', 'detail_section': 'success'}",4306666,https://www.musinsa.com/products/4306666,15500,39000,23500,60,예일,스몰아치 스트라이프 롱슬리브_화이트,999,4.8,89,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3831448,https://www.musinsa.com/products/3831448,26900,45000,18100,40,벤힛,무드먼트 피그먼트 롱슬리브,2.0만,4.8,1천+,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4816102,https://www.musinsa.com/products/4816102,60000,75000,15000,20,구빈,스트라이프 헨리넥 티셔츠 - 민트,1.1천,4.6,24,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4398034,https://www.musinsa.com/products/4398034,55300,79000,23700,30,엑스트라오디너리,STARS LONG SLEEVE  CHARCOAL,5.0천,4.9,17,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3543440,https://www.musinsa.com/products/3543440,55200,80000,24800,31,이지노이지,롱슬리브 풋볼 져지 - 블랙,9.5천,4.9,520,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4287326,https://www.musinsa.com/products/4287326,23990,39800,15810,40,트릴리온,스케이트보드 피그먼트 그래픽 롱 슬리브 (WHITE),7.4천,4.8,205,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4820241,https://www.musinsa.com/products/4820241,47840,59800,11960,20,밴웍스,[2PACK] BEST 그래픽 롱슬리브 6종 (VLSMIX009),1.3천,4.8,26,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4889692,https://www.musinsa.com/products/4889692,126990,340000,213010,63,아미,레드 하트 로고 티셔츠 - 화이트 / BFUTS235724100,574,5.0,10,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4860939,https://www.musinsa.com/products/4860939,31410,34900,3490,10,셔터,NOTHING WILL WORKS 롱슬리브 (SLS014) 버건디,648,4.9,22,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4916424,https://www.musinsa.com/products/4916424,55920,69900,13980,20,할리데이비슨 컬렉션스®,플랫 트랙 긴팔 티셔츠 _챠콜 HH15311204,1.0천,5.0,9,TOP,1010,M,success
