product_id,crawling_status,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
2349633,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2349633,58500,65000,6500,10,세인트페인,SP VRTN 칼라 하프 집업-블랙,219,4.9,(15),TOP,001008,M,success
4058183,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4058183,59000,99000,40000,40,노스페이스,NT7KQ00A 아이스 데이 반팔 집티,28,5.0,(3),TOP,001008,M,success
2817050,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2817050,87200,109000,21800,20,쿨트,069 하프집 트랙 아노락 블랙,27,5.0,(2),TOP,001008,M,success
3253476,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3253476,52800,52800,0,0,앨빈클로,[SET] AMUSE 오버핏 반집업 카라 반팔 맨투맨 밴딩 반바지 셋업,589,4.8,(20),TOP,001008,M,success
4744371,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4744371,259000,259000,0,0,타미힐피거,스트럭처 스트라이프 집업 (T12F0KPO430MT1Z00),2,,,TOP,001008,M,success
3110387,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3110387,84000,84000,0,0,랑가주망,스트라이프 하이넥 하프집업 [블랙],296,4.9,(20),TOP,001008,M,success
2890693,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2890693,128000,128000,0,0,와일드 브릭스,MEC HALF ZIP PULLOVER (grey/navy),99,5.0,(1),TOP,001008,M,success
3270894,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3270894,40800,82000,41200,50,미니멀프로젝트,스테디 우븐 반팔카라티셔츠 MPK300 [DARK GRAY],134,4.7,(14),TOP,001008,M,success
3412463,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3412463,23940,39900,15960,40,에잇세컨즈,하프집업 반소매 칼라 티셔츠  아이보리 (423742LY60),18,5.0,(2),TOP,001008,M,success
2343683,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2343683,34200,76000,41800,55,꼼파뇨,베리타스 하프 집업 멜란지화이트,233,4.6,(8),TOP,001008,M,success
2736592,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2736592,48300,138000,89700,65,셔터,GARMENT DYED HALF ZIP UP SWEATSHIRT (LIGHT GREEN),279,4.8,(30),TOP,001008,M,success
2866861,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2866861,39000,99000,60000,61,디아도라,피그먼트 다잉 하프 집업 맨투맨 KHAKI,57,5.0,(5),TOP,001008,M,success
2855097,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2855097,69500,139000,69500,50,오프그리드,그리드 RDS 다운 풀오버-베이지,171,4.8,(13),TOP,001008,M,success
4799348,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4799348,65000,65000,0,0,로어즈,Mesh Football Jersey - Black,85,5.0,(2),TOP,001008,M,success
2776754,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2776754,29900,90000,60100,67,프랑켄모노,(쭈리기모) 반사로고 반집업 맨투맨,47,,,TOP,001008,M,success
4042582,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4042582,87500,125000,37500,30,네이키드서프클럽,테리 후디 오픈 판초 (Navy),102,,,TOP,001008,M,success
3172846,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3172846,32000,47000,15000,32,제너럴아이디어,히스토리 뮤지엄 카라 티셔츠 [BLACK] / SBC1U01010,30,5.0,(2),TOP,001008,M,success
3920405,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3920405,82500,82500,0,0,키르티무카,로고 블리치 루즈핏 흑청 셔츠 자켓,73,5.0,(2),TOP,001008,M,success
4788491,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4788491,76300,109000,32700,30,노스페이스,NM5MR01A 코어 하프집_SILVER,5,,,TOP,001008,M,success
802575,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/802575,69000,69000,0,0,씨오엠이,[UNISEX] Life Vest (Black),32,3.7,(3),TOP,001008,M,success
2738732,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2738732,50400,84000,33600,40,오아이오아이 컬렉션,OI STUDIO HALF ZIPUP [PLUM],293,5.0,(4),TOP,001008,M,success
4632691,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4632691,49000,129000,80000,62,밀레,판테온 EX 티셔츠_MXRWT100,2,,,TOP,001008,M,success
3066555,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3066555,59500,70000,10500,15,크럼프,크롬 우븐 피스테 [블랙],9.6천,4.9,(679),TOP,001008,M,success
4628726,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4628726,35400,59000,23600,40,푸마,팀라이즈 1/4 집 탑(65865601) 긴팔티,11,,,TOP,001008,M,success
